F540,,
Wavelength (nm),%T,
1153,76.18692017,
1152,76.48336029,
1151,76.69308472,
1150,76.84204865,
1149,77.18703461,
1148,77.36868286,
1147,77.68012238,
1146,77.84307861,
1145,78.00839996,
1144,78.23318481,
1143,78.46953583,
1142,78.61348724,
1141,78.79043579,
1140,78.96406555,
1139,79.10353851,
1138,79.28305054,
1137,79.40792847,
1136,79.64099884,
1135,79.67919922,
1134,79.8179245,
1133,80.01625061,
1132,80.13397217,
1131,80.36256409,
1130,80.44556427,
1129,80.50967407,
1128,80.73162842,
1127,80.86937714,
1126,81.00039673,
1125,81.13088989,
1124,81.22186279,
1123,81.34649658,
1122,81.42124939,
1121,81.50319672,
1120,81.54363251,
1119,81.64951324,
1118,81.66896057,
1117,81.74517822,
1116,81.84295654,
1115,81.94781494,
1114,81.96786499,
1113,82.0348053,
1112,82.05808258,
1111,82.16971588,
1110,82.13776398,
1109,82.3197937,
1108,82.30850983,
1107,82.32391357,
1106,82.40500641,
1105,82.38819122,
1104,82.55825043,
1103,82.5030365,
1102,82.55504608,
1101,82.49175262,
1100,82.64704132,
1099,82.60668182,
1098,82.65492249,
1097,82.61066437,
1096,82.69637299,
1095,82.68205261,
1094,82.71108246,
1093,82.70986938,
1092,82.72976685,
1091,82.79611969,
1090,82.81040192,
1089,82.81040955,
1088,82.84624481,
1087,82.94207764,
1086,82.90699005,
1085,82.87397766,
1084,82.96669769,
1083,82.91331482,
1082,82.89844513,
1081,83.00689697,
1080,82.95793152,
1079,82.92373657,
1078,82.9829483,
1077,82.99961853,
1076,83.01507568,
1075,82.93281555,
1074,83.09413147,
1073,83.10447693,
1072,83.03105164,
1071,83.03822327,
1070,83.09327698,
1069,83.04379272,
1068,83.06973267,
1067,83.07427216,
1066,83.09468842,
1065,83.18115234,
1064,83.09079742,
1063,83.10070801,
1062,83.08729553,
1061,83.05395508,
1060,83.09325409,
1059,83.13578033,
1058,83.07962799,
1057,83.12954712,
1056,83.07785797,
1055,83.12759399,
1054,83.12303162,
1053,83.21607971,
1052,83.2088623,
1051,83.19447327,
1050,83.2121582,
1049,83.18466187,
1048,83.19757843,
1047,83.18579102,
1046,83.2015152,
1045,83.31707764,
1044,83.21550751,
1043,83.15814209,
1042,83.22240448,
1041,83.12046814,
1040,83.24519348,
1039,83.24317932,
1038,83.37194824,
1037,83.34409332,
1036,83.36484528,
1035,83.34481812,
1034,83.42523193,
1033,83.36755371,
1032,83.39635468,
1031,83.47711945,
1030,83.47576141,
1029,83.49472809,
1028,83.4960022,
1027,83.53294373,
1026,83.56021118,
1025,83.63114929,
1024,83.70339966,
1023,83.66703033,
1022,83.72653961,
1021,83.73586273,
1020,83.82506561,
1019,83.88539886,
1018,83.60703278,
1017,83.84278107,
1016,83.9609375,
1015,84.00547791,
1014,83.94138336,
1013,83.98980713,
1012,84.08388519,
1011,84.07660675,
1010,84.17749786,
1009,84.18441772,
1008,84.31961823,
1007,84.26988983,
1006,84.3188858,
1005,84.47338104,
1004,84.41375732,
1003,84.53358459,
1002,84.49816132,
1001,84.59959412,
1000,84.57663727,
999,84.67494202,
998,84.70877838,
997,84.86827087,
996,84.90740967,
995,84.91184998,
994,84.97333527,
993,84.99216461,
992,85.01247406,
991,85.07720947,
990,85.09229279,
989,85.1506958,
988,85.23625946,
987,85.26786804,
986,85.22557831,
985,85.30613708,
984,85.38098145,
983,85.32887268,
982,85.51010132,
981,85.52214813,
980,85.55007935,
979,85.65289307,
978,85.54328918,
977,85.67234802,
976,85.68096924,
975,85.70645905,
974,85.80192566,
973,85.80662537,
972,85.84481812,
971,85.83084869,
970,85.96337891,
969,85.87854004,
968,86.06484222,
967,86.13993835,
966,86.0867691,
965,86.15159607,
964,86.18778229,
963,86.26811218,
962,86.33296204,
961,86.35678864,
960,86.35070801,
959,86.3704834,
958,86.44379425,
957,86.50782013,
956,86.50486755,
955,86.43977356,
954,86.52907562,
953,86.58045197,
952,86.54608917,
951,86.60675812,
950,86.63816833,
949,86.67881775,
948,86.65350342,
947,86.60804749,
946,86.70167542,
945,86.75128937,
944,86.74794006,
943,86.74888611,
942,86.78918457,
941,86.74355316,
940,86.7569809,
939,86.82437897,
938,86.79383087,
937,86.81049347,
936,86.91226959,
935,86.7891922,
934,86.90613556,
933,86.93226624,
932,86.96640015,
931,86.967659,
930,86.97382355,
929,86.96111298,
928,87.0320282,
927,87.08332825,
926,87.04802704,
925,87.07291412,
924,87.07060242,
923,87.15333557,
922,87.19538116,
921,87.20859528,
920,87.18144989,
919,87.18119812,
918,87.30027008,
917,87.27876282,
916,87.3109436,
915,87.32111359,
914,87.2855835,
913,87.43622589,
912,87.45623016,
911,87.5083313,
910,87.44847107,
909,87.49959564,
908,87.51852417,
907,87.67696381,
906,87.60715485,
905,87.77442932,
904,87.82125092,
903,87.69593811,
902,87.78852081,
901,87.85198975,
900,87.92204285,
899,87.92453766,
898,88.00029755,
897,88.06816101,
896,88.08518219,
895,87.91983032,
894,88.12003326,
893,88.4463501,
892,88.22453308,
891,88.3901062,
890,88.35964966,
889,88.48426056,
888,88.58538818,
887,88.66398621,
886,88.70806122,
885,88.76403809,
884,88.93061066,
883,88.9546814,
882,88.93700409,
881,89.1312027,
880,89.18941498,
879,89.1973877,
878,89.38802338,
877,89.31686401,
876,89.47904968,
875,89.56073761,
874,89.4776535,
873,89.76583099,
872,89.78289795,
871,89.78433228,
870,89.94033813,
869,89.85405731,
868,90.03839111,
867,89.99291992,
866,90.22442627,
865,90.15876007,
864,90.25093842,
863,90.45334625,
862,90.36714172,
861,90.40560913,
860,90.53128052,
859,90.6570282,
858,90.51315308,
857,90.60258484,
856,90.82700348,
855,90.89057922,
854,90.66255951,
853,90.81942749,
852,90.95018768,
851,91.00719452,
850,91.11128235,
849,90.91467285,
848,91.23495483,
847,91.23130035,
846,91.07508087,
845,91.3223114,
844,91.32405853,
843,91.45868683,
842,91.51983643,
841,91.78580475,
840,91.51946259,
839,91.47144318,
838,91.92153168,
837,91.6615448,
836,91.5152359,
835,91.96086884,
834,91.86296844,
833,92.03348541,
832,92.02171326,
831,92.06115723,
830,92.03926086,
829,92.13126373,
828,92.26258087,
827,92.27207947,
826,92.25650024,
825,92.43209076,
824,92.2572937,
823,92.62062836,
822,92.5153656,
821,92.42185974,
820,92.88212585,
819,92.51853943,
818,92.49225616,
817,92.79753113,
816,93.01488495,
815,92.87909698,
814,92.82693481,
813,92.91716003,
812,92.93693542,
811,93.29022217,
810,93.38238525,
809,93.00489044,
808,93.14959717,
807,93.3121109,
806,93.43418884,
805,93.20626831,
804,93.44090271,
803,93.58745575,
802,92.93982697,
801,93.82709503,
800,93.34932709,
799,93.77966309,
798,94.1504364,
797,94.48675537,
796,94.30016327,
795,94.55725098,
794,94.60362244,
793,94.5867157,
792,94.65407562,
791,94.69460297,
790,94.61763763,
789,94.7974472,
788,94.69954681,
787,94.75208282,
786,95.0043335,
785,94.890625,
784,94.92900085,
783,95.10489655,
782,94.9625473,
781,95.06518555,
780,94.97714996,
779,95.13681793,
778,95.34958649,
777,95.39833069,
776,95.41785431,
775,95.42578888,
774,95.46968079,
773,95.5171814,
772,95.39093018,
771,95.33235931,
770,95.51828766,
769,95.54316711,
768,95.48231506,
767,95.75338745,
766,95.67286682,
765,95.76122284,
764,95.72048187,
763,95.91573334,
762,95.88027954,
761,95.76329041,
760,95.96635437,
759,96.00152588,
758,96.1242218,
757,95.96894073,
756,96.11308289,
755,96.20592499,
754,96.21681213,
753,96.2335434,
752,96.1036911,
751,96.3044281,
750,96.25357819,
749,96.31635284,
748,96.3988266,
747,96.43125153,
746,96.4430542,
745,96.50891113,
744,96.63265991,
743,96.56583405,
742,96.58996582,
741,96.63861847,
740,96.74204254,
739,96.82991791,
738,96.75748444,
737,96.89764404,
736,96.81387329,
735,97.03029633,
734,96.97199249,
733,96.98680115,
732,97.10557556,
731,97.03869629,
730,97.01921844,
729,97.05268097,
728,97.20743561,
727,97.18537903,
726,97.23516083,
725,97.27787018,
724,97.33435822,
723,97.47297668,
722,97.45404816,
721,97.40851593,
720,97.39711761,
719,97.55918121,
718,97.55421448,
717,97.54795837,
716,97.49879456,
715,97.62769318,
714,97.650383,
713,97.67105865,
712,97.64615631,
711,97.70871735,
710,97.66423035,
709,97.72985077,
708,97.65592194,
707,97.73004913,
706,97.79418945,
705,97.7971344,
704,97.6855545,
703,97.82418823,
702,97.84626007,
701,97.88669586,
700,97.89868927,
699,97.81907654,
698,97.94264221,
697,97.8289566,
696,97.8632431,
695,97.8622818,
694,97.88809204,
693,97.99620819,
692,97.82080078,
691,97.86306763,
690,97.88980865,
689,97.83440399,
688,97.92953491,
687,97.86558533,
686,97.87573242,
685,97.88807678,
684,97.81416321,
683,97.81010437,
682,97.78418732,
681,97.7899704,
680,97.67250061,
679,97.70417023,
678,97.68451691,
677,97.63563538,
676,97.61756134,
675,97.63119507,
674,97.54543304,
673,97.54543304,
672,97.45149994,
671,97.4130249,
670,97.3416214,
669,97.29699707,
668,97.25944519,
667,97.09394836,
666,97.00495911,
665,96.97853088,
664,96.83577728,
663,96.75511169,
662,96.67711639,
661,96.60043335,
660,96.48943329,
659,96.4008255,
658,96.35166931,
657,96.23554993,
656,96.07656097,
655,95.99250031,
654,95.94430542,
653,95.79724121,
652,95.72380829,
651,95.63507843,
650,95.59864044,
649,95.49131775,
648,95.35526276,
647,95.24531555,
646,95.20694733,
645,95.06273651,
644,95.00624847,
643,94.92493439,
642,94.84169769,
641,94.68562317,
640,94.64768219,
639,94.54624176,
638,94.44249725,
637,94.30675507,
636,94.20056915,
635,94.04721832,
634,93.91143799,
633,93.88660431,
632,93.74276733,
631,93.57972717,
630,93.47557068,
629,93.33869171,
628,93.23867035,
627,93.03083801,
626,92.88720703,
625,92.76702881,
624,92.66954803,
623,92.54283905,
622,92.39888763,
621,92.2868576,
620,92.11620331,
619,91.96797943,
618,91.81227875,
617,91.65970612,
616,91.53964996,
615,91.41632843,
614,91.23883057,
613,91.09765625,
612,90.80316162,
611,90.59176636,
610,90.45919037,
609,90.2000885,
608,89.97929382,
607,89.69785309,
606,89.55926514,
605,89.25033569,
604,89.01585388,
603,88.73255157,
602,88.47397614,
601,88.15559387,
600,87.87882996,
599,87.52310944,
598,87.25450897,
597,86.912117,
596,86.56297302,
595,86.19689941,
594,85.84706879,
593,85.46888733,
592,85.007164,
591,84.61065674,
590,84.17095184,
589,83.71135712,
588,83.20490265,
587,82.69652557,
586,82.12691498,
585,81.62599945,
584,81.0112381,
583,80.35601044,
582,79.75127411,
581,79.04558563,
580,78.25771332,
579,77.54824829,
578,76.76106262,
577,75.91495514,
576,75.14566803,
575,74.17835999,
574,73.20798492,
573,72.24620056,
572,71.24662781,
571,70.11543274,
570,69.01390076,
569,67.94818878,
568,66.75893402,
567,65.45140076,
566,64.14454651,
565,62.78067398,
564,61.47490311,
563,60.08971786,
562,58.68465424,
561,57.22302246,
560,55.75841141,
559,54.25434113,
558,52.77378082,
557,51.15647888,
556,49.6608429,
555,48.06978989,
554,46.58526993,
553,44.97024918,
552,43.4294014,
551,41.769207,
550,40.23040771,
549,38.61817932,
548,37.08908081,
547,35.49753571,
546,33.92777634,
545,32.35896683,
544,30.8328476,
543,29.30130386,
542,27.82643509,
541,26.328022,
540,24.87359238,
539,23.46552658,
538,22.05419922,
537,20.69704628,
536,19.39134216,
535,18.09766006,
534,16.90287971,
533,15.70367241,
532,14.59699249,
531,13.50343513,
530,12.48373795,
529,11.50915718,
528,10.55424786,
527,9.678533554,
526,8.883818626,
525,8.101460457,
524,7.380926609,
523,6.708580017,
522,6.09564352,
521,5.517194271,
520,4.990746975,
519,4.502466679,
518,4.054401398,
517,3.658524513,
516,3.283141613,
515,2.944134951,
514,2.639420033,
513,2.360072613,
512,2.109400988,
511,1.880919695,
510,1.685702801,
509,1.500416875,
508,1.332687259,
507,1.188900471,
506,1.053984642,
505,0.9315932989,
504,0.8326121569,
503,0.7418627143,
502,0.6555002928,
501,0.5813291073,
500,0.5141612887,
499,0.4553425014,
498,0.4054885507,
497,0.3624666333,
496,0.3199993968,
495,0.2863260806,
494,0.2551680505,
493,0.2276435047,
492,0.2011323869,
491,0.1785409749,
490,0.1595533639,
489,0.1432830095,
488,0.1296782643,
487,0.1162018627,
486,0.1039571837,
485,0.0960406065,
484,0.08776109666,
483,0.07463409752,
482,0.06932388991,
481,0.06104429439,
480,0.05801649019,
479,0.05510689318,
478,0.04991512373,
477,0.04386948422,
476,0.04007181153,
475,0.03753815964,
474,0.03244437277,
473,0.03163358569,
472,0.03094840795,
471,0.02587385848,
470,0.02493368275,
469,0.02432101965,
468,0.0194439292,
467,0.01852905378,
466,0.01809470914,
465,0.01823095046,
464,0.01783100329,
463,0.0153358914,
462,0.01458507311,
461,0.01319727488,
460,0.01317465771,
459,0.01078377105,
458,0.01236867066,
457,0.01071516704,
456,0.01132353581,
455,0.009427792393,
454,0.01105382107,
453,0.01007853448,
452,0.01035488117,
451,0.00928451214,
450,0.008599990048,
449,0.01026459318,
448,0.009580200538,
447,0.007596618496,
446,0.007121264935,
445,0.008061782457,
444,0.006791140884,
443,0.006247925106,
442,0.008893298917,
441,0.007825757377,
440,0.006097092759,
439,0.006690417416,
438,0.006763905752,
437,0.006631331053,
436,0.006912501063,
435,0.007436514832,
434,0.006374114193,
433,0.006982535124,
432,0.006222546566,
431,0.00794806052,
430,0.006253210362,
429,0.006780685857,
428,0.009051045403,
427,0.007697934285,
426,0.006852420978,
425,0.007642516866,
424,0.004899705295,
423,0.007070569787,
422,0.00796843227,
421,0.005814180709,
420,0.007484077476,
419,0.006580636371,
418,0.008139265701,
417,0.008127683774,
416,0.009483320639,
415,0.007917444222,
414,0.006381692365,
413,0.009669842198,
412,0.01006204449,
411,0.01090905163,
410,0.01039918326,
409,0.01234347746,
408,0.01130644511,
407,0.01311124396,
406,0.0131515041,
405,0.01475441642,
404,0.01339309569,
403,0.01381956786,
402,0.01708476804,
401,0.01672118902,
400,0.022821052,
399,0.02237776667,
398,0.02491046302,
397,0.02473175339,
396,0.02700512111,
395,0.03147120401,
394,0.03769683093,
393,0.04085967317,
392,0.04522070289,
391,0.05067263171,
390,0.05917660147,
389,0.06373695284,
388,0.07105135918,
387,0.07752490789,
386,0.08327881247,
385,0.09459756315,
384,0.1083685756,
383,0.1172365621,
382,0.1319457442,
381,0.1396951526,
380,0.162491098,
379,0.1748430729,
378,0.1973025054,
377,0.212338984,
376,0.2333258092,
375,0.2508156598,
374,0.2728572786,
373,0.3016988337,
372,0.3254284859,
371,0.3615553379,
370,0.3755546212,
369,0.4026825428,
368,0.4290869534,
367,0.4664123654,
366,0.4884542525,
365,0.5369387865,
364,0.5521738529,
363,0.5913954973,
362,0.6404259205,
361,0.673387289,
360,0.7139088511,
359,0.7489746213,
358,0.8087880015,
357,0.8565051556,
356,0.8908917308,
355,0.94265908,
354,0.9923885465,
353,1.041625261,
352,1.086000204,
351,1.136728048,
350,1.185786366,
349,1.234704733,
348,1.273465753,
347,1.292042255,
346,1.356612206,
345,1.396384597,
344,1.468208671,
343,1.473947763,
342,1.509929776,
341,1.513781309,
340,1.611344576,
339,1.654373527,
338,1.604490042,
337,1.668520808,
336,1.674175978,
335,1.691562891,
334,1.638308764,
333,1.649752021,
332,1.618532419,
331,1.588791609,
330,1.539078236,
329,1.471302986,
328,1.431402326,
327,1.346175194,
326,1.321623564,
325,1.239787579,
324,1.108700633,
323,1.069483042,
322,1.045495272,
321,0.9237494469,
320,0.885406673,
319,0.8197982907,
318,0.7402133942,
317,0.6677626967,
316,0.6263870001,
315,0.5179419518,
314,0.4985716343,
313,0.4386146963,
312,0.402220577,
311,0.3572138548,
310,0.3183065355,
309,0.2810745239,
308,0.2510483861,
307,0.2031919807,
306,0.2047711462,
305,0.1623252928,
304,0.149674952,
303,0.1381150335,
302,0.1074497849,
301,0.09277095646,
300,0.09390702844,
299,0.08212668449,
298,0.06379000098,
297,0.05877599865,
296,0.05336910859,
295,0.05003321543,
294,0.0385209322,
293,0.03294715285,
292,0.0240400508,
291,0.01691885106,
290,0.02678511664,
289,0.02265642025,
288,0.02701917291,
287,0.01831618324,
286,0.02563595213,
285,0.0331937857,
284,0.02344150096,
283,0.01953809522,
282,0.02197807282,
281,0.02193615586,
280,0.01572458632,
279,0.02431484312,
278,0.02020082809,
277,0.02274919115,
276,0.03768661991,
275,0.02941804193,
274,0.02311352082,
273,0.02091892622,
272,0.03015235625,
271,0.02775688469,
270,0.02209466137,
269,0.02629533038,
268,0.02027985454,
267,0.02810127847,
266,0.04318776727,
265,0.03114726767,
264,0.03582635522,
263,0.03982626274,
262,0.03305715322,
261,0.04738965631,
260,0.04968684912,
259,0.04899716005,
258,0.04136543348,
257,0.05011224002,
256,0.05153439194,
255,0.04390835389,
254,0.05051175877,
253,0.04905577376,
252,0.06252714247,
251,0.05428754911,
250,0.0424657017,

F540,
F540
Collection Time: 16.07.2019 10:41:03
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 500
Instrument Version                8.01
Start (nm)                        2500.000
Stop (nm)                         250.000
X Mode                            Nanometers
Y Mode                            %T
Independent NIR                   On
Measurement Mode                  Auto
UV-Vis Scan Rate (nm/min)         361.446
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.166
UV-Vis SBW (nm)                   2.000
NIR Scan Rate (nm/min)            361.446
NIR Data Interval (nm)            1.00
NIR Ave. Time (sec)               0.166
NIR Energy                        3.00
Slit Height                       Reduced
Beam Mode                         Double
Signal-to-noise Mode              Off
UV Source                         On
Vis Source                        On
Third Source                      Off
Source Changeover (nm)            350.00
Detector Changeover (nm)          800.00
Grating Changeover (nm)           800.00
Baseline Correction               On
Baseline Type                     Zero/baseline correction
Baseline File Name                C:\Data\Roland\Chrono\Kantenfilter-Sport.BSW
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    : C:\Data\Methods\R tot ulbricht.MSW
Date/Time stamp: 11.07.2003 10:02:27
Method Modifications:
Opened C:\Data\Methods\R tot ulbricht.MSW
Baseline file Changed: 16.07.2019 08:14:02, Old:C:\Varian\Cary WinUV\Marc\Methods\R tot ulbricht.MSW, New:C:\Data\Methods\R tot ulbricht.MSW
Y mode Changed: 16.07.2019 08:14:58, Old:%R, New:%T
Baseline file Changed: 16.07.2019 08:15:24, Old:C:\Data\Methods\R tot ulbricht.MSW, New:
Saved as C:\Data\Roland\Chrono\Kantenfilter-Sport.BSW
Baseline file Changed: 16.07.2019 10:22:30, Old:, New:C:\Data\Roland\Chrono\Kantenfilter-Sport.BSW
End Method Modifications
<SBW (nm)> , 2.00
<Energy> , 436.52
<Slit height> , Reduced
<Current Wavelength> , 250.000

